,img,type,path
1272,37.347120_-108.287050_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.347120_-108.287050_19_600x600.png
1273,37.349757_-108.591787_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.349757_-108.591787_19_600x600.png
1274,37.352704_-121.959887_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.352704_-121.959887_19_600x600.png
1275,37.353194_-122.013322_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.353194_-122.013322_19_600x600.png
1276,37.361732_-122.098769_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.361732_-122.098769_19_600x600.png
1277,37.366331_-97.322443_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.366331_-97.322443_19_600x600.png
1278,37.370136_-121.843780_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.370136_-121.843780_19_600x600.png
1279,37.404193_-122.118217_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.404193_-122.118217_19_600x600.png
1280,37.411163_-94.677417_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.411163_-94.677417_19_600x600.png
1281,37.411182_-94.686241_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.411182_-94.686241_19_600x600.png
1282,37.416459_-122.103290_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.416459_-122.103290_19_600x600.png
1283,37.417345_-95.684614_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.417345_-95.684614_19_600x600.png
1284,37.421651_-122.102135_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.421651_-122.102135_19_600x600.png
1285,37.423591_-94.705174_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.423591_-94.705174_19_600x600.png
1286,37.435211_-121.884506_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.435211_-121.884506_19_600x600.png
1287,37.435231_-121.884417_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.435231_-121.884417_19_600x600.png
1288,37.454142_-94.705440_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.454142_-94.705440_19_600x600.png
1289,37.468449_-105.861816_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.468449_-105.861816_19_600x600.png
1290,37.468499_-105.861898_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.468499_-105.861898_19_600x600.png
1291,37.471470_-94.567047_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.471470_-94.567047_19_600x600.png
1292,37.473412_-77.482436_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.473412_-77.482436_19_600x600.png
1293,37.483467_-108.661865_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.483467_-108.661865_19_600x600.png
1294,37.492596_-120.867290_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.492596_-120.867290_19_600x600.png
1295,37.513562_-94.847091_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.513562_-94.847091_19_600x600.png
1296,37.513944_-94.843835_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.513944_-94.843835_19_600x600.png
1297,37.515493_-92.138768_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.515493_-92.138768_19_600x600.png
1298,37.519236_-97.004444_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.519236_-97.004444_19_600x600.png
1299,37.529050_-95.800468_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.529050_-95.800468_19_600x600.png
1300,37.545636_-121.990413_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.545636_-121.990413_19_600x600.png
1301,37.552341_-122.053406_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.552341_-122.053406_19_600x600.png
1302,37.554377_-122.292194_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.554377_-122.292194_19_600x600.png
1303,37.562771_-100.870743_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.562771_-100.870743_19_600x600.png
1304,37.568253_-122.026146_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.568253_-122.026146_19_600x600.png
1305,37.570248_-90.286181_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.570248_-90.286181_19_600x600.png
1306,37.579914_-106.140429_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.579914_-106.140429_19_600x600.png
1307,37.616472_-93.242646_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.616472_-93.242646_19_600x600.png
1308,37.621627_-104.783266_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.621627_-104.783266_19_600x600.png
1309,37.625999_-112.082002_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.625999_-112.082002_19_600x600.png
1310,37.631064_-122.406448_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.631064_-122.406448_19_600x600.png
1311,37.631294_-122.089294_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.631294_-122.089294_19_600x600.png
1312,37.636738_-122.054108_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.636738_-122.054108_19_600x600.png
1313,37.646405_-98.108936_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.646405_-98.108936_19_600x600.png
1314,37.647659_-95.452736_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.647659_-95.452736_19_600x600.png
1315,37.649522_-122.491234_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.649522_-122.491234_19_600x600.png
1316,37.653539_-104.793670_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.653539_-104.793670_19_600x600.png
1317,37.654514_-122.408279_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.654514_-122.408279_19_600x600.png
1318,37.654527_-122.408170_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.654527_-122.408170_19_600x600.png
1319,37.656581_-97.135986_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.656581_-97.135986_19_600x600.png
1320,37.659715_-95.452293_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.659715_-95.452293_19_600x600.png
1321,37.663596_-95.452488_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.663596_-95.452488_19_600x600.png
1322,37.664641_-113.066608_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.664641_-113.066608_19_600x600.png
1323,37.666475_-120.920647_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.666475_-120.920647_19_600x600.png
1324,37.673163_-122.085555_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.673163_-122.085555_19_600x600.png
1325,37.686394_-122.124214_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.686394_-122.124214_19_600x600.png
1326,37.690484_-122.061981_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.690484_-122.061981_19_600x600.png
1327,37.693592_-97.135681_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.693592_-97.135681_19_600x600.png
1328,37.693730_-97.135724_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.693730_-97.135724_19_600x600.png
1329,37.695184_-122.073353_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.695184_-122.073353_19_600x600.png
1330,37.699127_-93.786402_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.699127_-93.786402_19_600x600.png
1331,37.700511_-121.740146_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.700511_-121.740146_19_600x600.png
1332,37.701418_-92.667544_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.701418_-92.667544_19_600x600.png
1333,37.704858_-121.910314_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.704858_-121.910314_19_600x600.png
1334,37.710014_-91.867706_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.710014_-91.867706_19_600x600.png
1335,37.710087_-121.078667_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.710087_-121.078667_19_600x600.png
1336,37.710552_-120.995461_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.710552_-120.995461_19_600x600.png
1337,37.712665_-113.060264_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.712665_-113.060264_19_600x600.png
1338,37.722561_-97.244034_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.722561_-97.244034_19_600x600.png
1339,37.722634_-97.262780_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.722634_-97.262780_19_600x600.png
1340,37.723872_-122.437744_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.723872_-122.437744_19_600x600.png
1341,37.724776_-121.935076_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.724776_-121.935076_19_600x600.png
1342,37.732078_-122.403973_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.732078_-122.403973_19_600x600.png
1343,37.732086_-122.403946_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.732086_-122.403946_19_600x600.png
1344,37.736664_-122.197464_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.736664_-122.197464_19_600x600.png
1345,37.739194_-88.948229_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.739194_-88.948229_19_600x600.png
1346,37.739602_-100.019738_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.739602_-100.019738_19_600x600.png
1347,37.742132_-122.422389_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.742132_-122.422389_19_600x600.png
1348,37.742348_-122.486061_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.742348_-122.486061_19_600x600.png
1349,37.743097_-97.245113_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.743097_-97.245113_19_600x600.png
1350,37.747858_-93.071207_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.747858_-93.071207_19_600x600.png
1351,37.748798_-112.363604_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.748798_-112.363604_19_600x600.png
1352,37.752243_-122.420721_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.752243_-122.420721_19_600x600.png
1353,37.752315_-122.420928_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.752315_-122.420928_19_600x600.png
1354,37.752807_-122.503570_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.752807_-122.503570_19_600x600.png
1355,37.754088_-100.044436_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.754088_-100.044436_19_600x600.png
1356,37.761433_-122.477325_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.761433_-122.477325_19_600x600.png
1357,37.765446_-108.913032_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.765446_-108.913032_19_600x600.png
1358,37.766087_-96.981708_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.766087_-96.981708_19_600x600.png
1359,37.766532_-122.241256_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.766532_-122.241256_19_600x600.png
1360,37.770118_-90.449769_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.770118_-90.449769_19_600x600.png
1361,37.770270_-111.598797_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.770270_-111.598797_19_600x600.png
1362,37.773580_-120.828820_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.773580_-120.828820_19_600x600.png
1363,37.774294_-89.338226_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.774294_-89.338226_19_600x600.png
1364,37.779284_-122.498458_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.779284_-122.498458_19_600x600.png
1365,37.780949_-122.471547_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.780949_-122.471547_19_600x600.png
1366,37.794394_-97.330142_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.794394_-97.330142_19_600x600.png
1367,37.794585_-93.579640_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.794585_-93.579640_19_600x600.png
1368,37.798892_-122.269880_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.798892_-122.269880_19_600x600.png
1369,37.799251_-122.442406_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.799251_-122.442406_19_600x600.png
1370,37.805629_-122.415014_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.805629_-122.415014_19_600x600.png
1371,37.808651_-95.435224_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.808651_-95.435224_19_600x600.png
1372,37.808685_-122.218573_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.808685_-122.218573_19_600x600.png
1373,37.810012_-122.245290_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.810012_-122.245290_19_600x600.png
1374,37.812810_-95.435722_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.812810_-95.435722_19_600x600.png
1375,37.817294_-94.705571_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.817294_-94.705571_19_600x600.png
1376,37.817735_-96.295875_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.817735_-96.295875_19_600x600.png
1377,37.817886_-96.295789_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.817886_-96.295789_19_600x600.png
1378,37.826904_-121.234173_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.826904_-121.234173_19_600x600.png
1379,37.833141_-92.098250_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.833141_-92.098250_19_600x600.png
1380,37.835345_-94.707163_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.835345_-94.707163_19_600x600.png
1381,37.843326_-94.616001_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.843326_-94.616001_19_600x600.png
1382,37.851353_-122.290901_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.851353_-122.290901_19_600x600.png
1383,37.851357_-122.290883_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.851357_-122.290883_19_600x600.png
1384,37.854671_-94.713081_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.854671_-94.713081_19_600x600.png
1385,37.857750_-92.402715_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.857750_-92.402715_19_600x600.png
1386,37.870620_-90.525999_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.870620_-90.525999_19_600x600.png
1387,37.879172_-95.738917_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.879172_-95.738917_19_600x600.png
1388,37.881716_-90.511353_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.881716_-90.511353_19_600x600.png
1389,37.884002_-90.511230_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.884002_-90.511230_19_600x600.png
1390,37.884506_-122.077981_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.884506_-122.077981_19_600x600.png
1391,37.891149_-122.278949_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.891149_-122.278949_19_600x600.png
1392,37.902217_-122.304397_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.902217_-122.304397_19_600x600.png
1393,37.902227_-122.304508_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.902227_-122.304508_19_600x600.png
1394,37.917510_-122.066028_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.917510_-122.066028_19_600x600.png
1395,37.921335_-95.170379_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.921335_-95.170379_19_600x600.png
1396,37.925430_-122.518303_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.925430_-122.518303_19_600x600.png
1397,37.936729_-121.301757_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.936729_-121.301757_19_600x600.png
1398,37.943289_-122.328836_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.943289_-122.328836_19_600x600.png
1399,37.945431_-122.054155_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.945431_-122.054155_19_600x600.png
1400,37.952515_-107.683998_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.952515_-107.683998_19_600x600.png
1401,37.956047_-120.423424_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.956047_-120.423424_19_600x600.png
1402,37.964414_-100.854644_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.964414_-100.854644_19_600x600.png
1403,37.975215_-100.865734_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.975215_-100.865734_19_600x600.png
1404,37.981090_-122.566517_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.981090_-122.566517_19_600x600.png
1405,37.994415_-121.785133_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.994415_-121.785133_19_600x600.png
1406,37.997323_-88.931120_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.997323_-88.931120_19_600x600.png
1407,37.997636_-121.822107_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.997636_-121.822107_19_600x600.png
1408,37.999717_-97.332510_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.999717_-97.332510_19_600x600.png
1409,37.999729_-91.615917_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/37.999729_-91.615917_19_600x600.png
1410,38.006119_-100.885124_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/38.006119_-100.885124_19_600x600.png
1411,38.006846_-122.544735_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/38.006846_-122.544735_19_600x600.png
1412,38.008522_-97.941332_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/38.008522_-97.941332_19_600x600.png
1413,38.014870_-103.628151_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/38.014870_-103.628151_19_600x600.png
1414,38.020385_-121.272087_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/38.020385_-121.272087_19_600x600.png
1415,38.034259_-107.675018_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/38.034259_-107.675018_19_600x600.png
1416,38.051319_-97.935127_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/38.051319_-97.935127_19_600x600.png
1417,38.053156_-102.121729_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/38.053156_-102.121729_19_600x600.png
1418,38.065658_-122.540176_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/38.065658_-122.540176_19_600x600.png
1419,38.065711_-122.540267_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/38.065711_-122.540267_19_600x600.png
1420,38.069277_-103.219783_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/38.069277_-103.219783_19_600x600.png
1421,38.097577_-94.351653_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/38.097577_-94.351653_19_600x600.png
1422,38.098297_-102.619949_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/38.098297_-102.619949_19_600x600.png
1423,38.116552_-121.256014_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/38.116552_-121.256014_19_600x600.png
1424,38.135576_-105.455361_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/38.135576_-105.455361_19_600x600.png
1425,38.135761_-92.715019_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/38.135761_-92.715019_19_600x600.png
1426,38.136880_-89.703520_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/38.136880_-89.703520_19_600x600.png
1427,38.160234_-92.688624_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/38.160234_-92.688624_19_600x600.png
1428,38.168920_-92.708740_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/38.168920_-92.708740_19_600x600.png
1429,38.191366_-120.828277_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/38.191366_-120.828277_19_600x600.png
1430,38.193782_-92.643673_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/38.193782_-92.643673_19_600x600.png
1431,38.201479_-90.396452_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/38.201479_-90.396452_19_600x600.png
1432,38.204216_-94.694962_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/38.204216_-94.694962_19_600x600.png
1433,38.213069_-90.403054_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/38.213069_-90.403054_19_600x600.png
1434,38.213751_-91.171328_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/38.213751_-91.171328_19_600x600.png
1435,38.214586_-103.747000_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/38.214586_-103.747000_19_600x600.png
1436,38.214904_-90.048439_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/38.214904_-90.048439_19_600x600.png
1437,38.222780_-91.148650_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/38.222780_-91.148650_19_600x600.png
1438,38.226988_-104.643288_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/38.226988_-104.643288_19_600x600.png
1439,38.248537_-90.483780_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/38.248537_-90.483780_19_600x600.png
1440,38.253646_-104.662051_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/38.253646_-104.662051_19_600x600.png
1441,38.258322_-104.643661_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/38.258322_-104.643661_19_600x600.png
1442,38.269568_-122.670455_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/38.269568_-122.670455_19_600x600.png
1443,38.270940_-104.586735_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/38.270940_-104.586735_19_600x600.png
1444,38.271223_-92.719952_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/38.271223_-92.719952_19_600x600.png
1445,38.280999_-90.419728_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/38.280999_-90.419728_19_600x600.png
1446,38.287144_-104.585068_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/38.287144_-104.585068_19_600x600.png
1447,38.287326_-90.405587_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/38.287326_-90.405587_19_600x600.png
1448,38.292049_-122.460944_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/38.292049_-122.460944_19_600x600.png
1449,38.296979_-104.615677_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/38.296979_-104.615677_19_600x600.png
1450,38.298087_-122.491803_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/38.298087_-122.491803_19_600x600.png
1451,38.298783_-122.475585_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/38.298783_-122.475585_19_600x600.png
1452,38.298801_-122.475815_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/38.298801_-122.475815_19_600x600.png
1453,38.306587_-90.531544_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/38.306587_-90.531544_19_600x600.png
1454,38.306595_-90.531814_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/38.306595_-90.531814_19_600x600.png
1455,38.314983_-88.924919_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/38.314983_-88.924919_19_600x600.png
1456,38.319462_-89.876940_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/38.319462_-89.876940_19_600x600.png
1457,38.326199_-89.188204_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/38.326199_-89.188204_19_600x600.png
1458,38.331257_-122.714563_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/38.331257_-122.714563_19_600x600.png
1459,38.343510_-90.389347_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/38.343510_-90.389347_19_600x600.png
1460,38.346640_-92.581118_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/38.346640_-92.581118_19_600x600.png
1461,38.354979_-90.649733_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/38.354979_-90.649733_19_600x600.png
1462,38.363641_-122.714515_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/38.363641_-122.714515_19_600x600.png
1463,38.366194_-93.734415_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/38.366194_-93.734415_19_600x600.png
1464,38.366591_-93.747674_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/38.366591_-93.747674_19_600x600.png
1465,38.370902_-93.774226_19_600x600,0,sxm-ecommerce-p66-location-data/version1/roadmap_3000_coords/38.370902_-93.774226_19_600x600.png
